number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
8,2,2,1,5,20,0.7275132275132276,0.0995233032062258,0.064129638671875,1.8,0.41403933560541256,2.0,0.0,3.2,0.7745966692414833
16,4,1,5,10,5,0.7744268077601412,0.06373149195248896,0.005285946528116862,2.066666666666667,0.7988086367179801,1.0,0.0,2.066666666666667,0.7988086367179801
32,4,4,2,5,5,0.8134038800705469,0.04824602639599268,0.25137826601664226,2.0,0.9258200997725514,2.2,0.8618916073713346,3.8666666666666667,2.53170373652286
32,4,3,10,2,10,0.7748677248677249,0.053495438952737964,0.03406977653503418,2.2666666666666666,0.7037315505489967,1.0,0.0,2.2666666666666666,0.7037315505489967
8,3,1,10,1,15,0.769753086419753,0.039573630678579275,0.010857057571411134,2.2,0.7745966692414833,1.0,0.0,2.2,0.7745966692414833
8,3,1,2,5,10,0.7425925925925926,0.09489471565199491,0.01569344202677409,1.8666666666666667,0.7432233529572065,1.0,0.0,1.8666666666666667,0.7432233529572065
32,4,1,10,1,15,0.7746913580246915,0.05882827587691693,0.008848222096761067,2.2,0.7745966692414833,1.0,0.0,2.2,0.7745966692414833
8,2,3,1,5,5,0.7351851851851853,0.11778345336644387,0.013637447357177734,1.8,0.41403933560541256,1.6,0.7367883976130073,2.4,0.7367883976130073
32,2,1,10,1,5,0.8039682539682541,0.06576273222314827,0.0010565598805745444,1.8,0.41403933560541256,1.0,0.0,1.8,0.41403933560541256
8,3,1,1,2,15,0.7424162257495592,0.07583887774760119,0.028425296147664387,2.2666666666666666,0.7037315505489967,1.0,0.0,2.2666666666666666,0.7037315505489967
