number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
32,1,4,5,1,15,0.7619047619047618,0.09499483022972069,0.1412411053975423,1.0,0.0,1.0,0.0,1.0,0.0
16,2,3,10,2,15,0.708843537414966,0.061933055612983755,0.17790339787801107,1.7333333333333334,0.4577377082170635,1.0,0.0,1.7333333333333334,0.4577377082170635
16,4,4,5,5,10,0.7945578231292517,0.08143805766392193,0.12149748802185059,1.7333333333333334,1.0327955589886446,2.4,0.7367883976130073,3.2666666666666666,1.579632265825846
32,2,1,5,1,10,0.7673469387755101,0.07144939305018513,0.014316368103027343,1.2,0.4140393356054126,1.0,0.0,1.2,0.4140393356054126
16,2,1,10,5,20,0.7809523809523811,0.06047484041121845,0.06486129760742188,1.3333333333333333,0.48795003647426666,1.0,0.0,1.3333333333333333,0.48795003647426666
8,3,3,5,2,20,0.6748299319727891,0.05898058382182857,0.37843937873840333,2.066666666666667,0.5936168397046636,1.0,0.0,2.066666666666667,0.5936168397046636
16,4,2,5,10,15,0.8068027210884352,0.05555191938544369,0.10022627512613932,1.2666666666666666,0.7988086367179803,2.0,0.0,2.533333333333333,1.5976172734359606
32,1,4,1,1,20,0.8476190476190475,0.08011217616763357,0.19499165217081707,1.0,0.0,3.066666666666667,0.5936168397046636,3.066666666666667,0.5936168397046636
4,2,2,2,2,15,0.6285714285714286,0.08835310518892506,0.16244082450866698,1.8666666666666667,0.35186577527449836,1.0,0.0,1.8666666666666667,0.35186577527449836
8,3,3,5,10,20,0.7306122448979592,0.09884198904974449,0.2596721172332764,1.8,0.8618916073713347,2.8666666666666667,0.35186577527449836,4.8,2.210365192839022
4,4,1,5,10,5,0.672108843537415,0.07769920883387607,0.026237360636393228,1.9333333333333333,0.9611501047232549,1.0,0.0,1.9333333333333333,0.9611501047232549
4,2,1,10,10,5,0.7102040816326531,0.08421569317728658,0.012804396947224935,1.6666666666666667,0.48795003647426666,1.0,0.0,1.6666666666666667,0.48795003647426666
32,1,2,5,10,5,0.7959183673469388,0.10771401283913216,0.048051007588704425,1.0,0.0,2.0,0.0,2.0,0.0
4,1,4,2,1,10,0.6244897959183674,0.11146028446932238,0.1261141777038574,1.0,0.0,1.0,0.0,1.0,0.0
4,2,2,5,5,15,0.6285714285714286,0.08835310518892506,0.15955333709716796,1.8666666666666667,0.35186577527449836,1.0,0.0,1.8666666666666667,0.35186577527449836
4,3,4,1,10,20,0.6789115646258502,0.13808494506537553,0.5202207247416178,1.6666666666666667,0.7237468644557459,2.066666666666667,1.0327955589886444,2.7333333333333334,1.3345232785352157
8,3,3,5,10,10,0.7442176870748298,0.12811633712776574,0.13879545529683432,1.8,0.8618916073713347,2.933333333333333,0.2581988897471611,4.866666666666666,2.263583337058639
4,4,3,1,5,5,0.6585034013605442,0.060964787714126764,0.071246337890625,2.4,0.9856107606091623,1.3333333333333333,0.7237468644557459,2.7333333333333334,1.3870146083619754
